perfil_id,version_perfil,vigencia_desde,pais,moneda,descripcion_visible,nivel_informacion_visible,estado_alcance_mvp,actividad_1_familia,actividad_1_codigo_cuoc,actividad_1_ocupacion_cuoc,actividad_1_codigo_denominacion_cuoc,actividad_1_denominacion_cuoc,actividad_1_rol,actividad_1_modalidad_ingreso,actividad_1_visible,actividad_2_familia,actividad_2_codigo_cuoc,actividad_2_ocupacion_cuoc,actividad_2_codigo_denominacion_cuoc,actividad_2_denominacion_cuoc,actividad_2_rol,actividad_2_modalidad_ingreso,actividad_2_visible,cantidad_fuentes_ingreso,estado_ingresos_extraible,hobby_1,hobby_2,meta_declarada,horizonte_meta,responsabilidad_declarada,personas_a_cargo_declaradas,realidad_sintetica_completa,informacion_extraible,informacion_no_determinable,historia_financiera_controlada,liquidez_inicial,deuda_inicial,consentimiento_analisis,particion,es_sintetico,version_esquema,huella_registro,estado_ingreso_actual,ingreso_mensual_neto,actividad_principal_declarada,ingreso_principal,modalidad_ingreso_principal,tiene_ingreso_adicional,ingreso_adicional,modalidad_ingreso_adicional,objetivo_proximo,hobbies,responsabilidad_financiera,tipos_deuda,nivel_endeudamiento_pct,estado_calculo_endeudamiento,habito_ahorro
PERF_0179,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Horticultor / Horticultora. Estado de ingreso actual: estacional. Ingreso mensual neto declarado: 2530333 COP. Hobbies declarados: jardineria_y_agricultura_urbana. Objetivo: ampliar actividad economica.,parcial,dentro_del_mvp,agricultura,61131,"Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines",61131.017,Horticultor / Horticultora,principal,estacional,si,,,,,,,,no_aplica,1,ingreso_estacional_declarado,jardineria_y_agricultura_urbana,,ampliar_actividad_economica,6_meses,apoyo_mensual_madre_o_padre,1.0,actividad_principal:agricultura | actividad_secundaria:ninguna | hobbies:jardineria_y_agricultura_urbana | meta:ampliar_actividad_economica | responsabilidad:apoyo_mensual_madre_o_padre | historia:uso_planificado_reserva,agricultura | jardineria_y_agricultura_urbana | ampliar_actividad_economica | apoyo_mensual_madre_o_padre,otras_fuentes_no_declaradas,uso_planificado_reserva,9278805,7412685,si,train,si,fincoach_mvp_estructurado_v2.0,9223c1ef6c2a7caeb9c3b3619265eed33376d6a660f37018f8a07e9fa7f19bc0,estacional,2530333,Horticultor / Horticultora,Horticultor / Horticultora,estacional,no,,,ampliar actividad economica,jardineria_y_agricultura_urbana,apoyo mensual madre o padre,credito,10.65,calculado,baja
PERF_0180,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Barbero / Barbera. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 577333 COP. Hobbies declarados: ciclismo | pintura.,parcial,dentro_del_mvp,peluqueria_y_barberia,51410,Peluqueros / Peluqueras,51410.001,Barbero / Barbera,principal,estable,si,domicilios_mensajeria_y_reparto,96211.0,"Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras",96211.011,Repartidor de domicilios / Repartidora de domicilios,secundaria,variable,si,1,ingreso_fijo_declarado,ciclismo,pintura,,,,,actividad_principal:peluqueria_y_barberia | actividad_secundaria:domicilios_mensajeria_y_reparto | hobbies:ciclismo | pintura | meta:pagar_deuda | responsabilidad:aporte_hogar_compartido | historia:deterioro_reciente,peluqueria_y_barberia | domicilios_mensajeria_y_reparto | ciclismo | pintura,meta | responsabilidades,deterioro_reciente,4585472,3006740,si,train,si,fincoach_mvp_estructurado_v2.0,9f4f9f5b0509d94146253ed3a9f773477d2dc6eb724118257a3b47e69bf7b999,fijo,577333,Barbero / Barbera,Barbero / Barbera,fijo,no,,,no declarado,ciclismo | pintura,no declarada,credito,64.17,calculado,baja
PERF_0181,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ingeniero de software / Ingeniera de software. Estado de ingreso actual: sin_ingresos. Hobbies declarados: pintura | turismo_y_viajes. Objetivo: hacer viaje.,parcial,dentro_del_mvp,ingenieria_y_desarrollo_de_software,25120,Desarrolladores de software / Desarrolladoras de software,25120.031,Ingeniero de software / Ingeniera de software,principal,sin_ingresos,si,,,,,,,,no_aplica,0,sin_ingresos_declarados,pintura,turismo_y_viajes,hacer_viaje,6_a_12_meses,apoyo_parcial_a_dos_familiares,2.0,actividad_principal:ingenieria_y_desarrollo_de_software | actividad_secundaria:ninguna | hobbies:pintura | turismo_y_viajes | meta:hacer_viaje | responsabilidad:apoyo_parcial_a_dos_familiares | historia:fragilidad_sostenida,ingenieria_y_desarrollo_de_software | pintura | turismo_y_viajes | hacer_viaje | apoyo_parcial_a_dos_familiares,otras_fuentes_no_declaradas,fragilidad_sostenida,2639675,22436601,si,train,si,fincoach_mvp_estructurado_v2.0,360c592b82ab2f235b0f460ebff072b01f14a1fc2881515689f708a9deb8d567,sin_ingresos,0,Ingeniero de software / Ingeniera de software,sin ingresos actualmente; experiencia en Ingeniero de software / Ingeniera de software,sin_ingresos,no,,,hacer viaje,pintura | turismo_y_viajes,apoyo parcial a dos familiares,credito,,no_calculable_sin_ingresos,nunca
PERF_0182,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Nutricionista dietista. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 2406667 COP. Hobbies declarados: cocina_y_reposteria. Objetivo: comprar equipo de trabajo.,parcial,dentro_del_mvp,nutricion_y_dietetica,22650,Nutricionistas dietistas,22650.014,Nutricionista dietista,principal,variable,si,diseno_audiovisual_y_edicion_de_video,26541.0,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,secundaria,variable,si,1,ingreso_variable_declarado,cocina_y_reposteria,,comprar_equipo_de_trabajo,6_a_12_meses,,,actividad_principal:nutricion_y_dietetica | actividad_secundaria:diseno_audiovisual_y_edicion_de_video | hobbies:cocina_y_reposteria | meta:comprar_equipo_de_trabajo | responsabilidad:apoyo_mensual_madre_o_padre | historia:situacion_critica,nutricion_y_dietetica | diseno_audiovisual_y_edicion_de_video | comprar_equipo_de_trabajo,hobbies | responsabilidades,situacion_critica,724022,8909140,si,train,si,fincoach_mvp_estructurado_v2.0,2b9f2de4c1e31daf4210bbbe6ba9c05c99ae30e4b60e543ad00027288a36a3c0,variable,2406667,Nutricionista dietista,Nutricionista dietista,variable,no,,,comprar equipo de trabajo,cocina_y_reposteria,no declarada,credito,18.12,calculado,media
PERF_0183,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Disc jockey. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 4422000 COP. Ingreso adicional: Horticultor / Horticultora. Hobbies declarados: manualidades_y_artesanias | turismo_y_viajes. Objetivo: crear fondo emergencia.,amplia,dentro_del_mvp,musica_y_entretenimiento_dj,26521,Intérpretes musicales,26521.035,Disc jockey,principal,mixto,si,agricultura,61131.0,"Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines",61131.017,Horticultor / Horticultora,secundaria,estacional,si,2,ingresos_mixtos_declarados,manualidades_y_artesanias,turismo_y_viajes,crear_fondo_emergencia,6_meses,medicamentos_de_un_familiar,1.0,actividad_principal:musica_y_entretenimiento_dj | actividad_secundaria:agricultura | hobbies:manualidades_y_artesanias | turismo_y_viajes | meta:crear_fondo_emergencia | responsabilidad:medicamentos_de_un_familiar | historia:acumulacion_estable,musica_y_entretenimiento_dj | agricultura | manualidades_y_artesanias | turismo_y_viajes | crear_fondo_emergencia | medicamentos_de_un_familiar,otras_fuentes_no_declaradas,acumulacion_estable,7353611,0,si,train,si,fincoach_mvp_estructurado_v2.0,bfd4c21fab8771de6bd03b22e7c02262bbece62bdcb12cd94905c27cc13378ff,mixto,4422000,Disc jockey,Disc jockey,mixto,si,Horticultor / Horticultora,variable,crear fondo emergencia,manualidades_y_artesanias | turismo_y_viajes,medicamentos de un familiar,sin_deuda,0.0,calculado,baja
PERF_0184,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ciclista. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 7028333 COP. Hobbies declarados: musica. Objetivo: ampliar actividad economica.,parcial,dentro_del_mvp,deporte_competitivo_ciclismo,34210,Atletas y deportistas,34210.007,Ciclista,principal,variable,si,,,,,,,,no_aplica,1,ingreso_variable_declarado,musica,,ampliar_actividad_economica,6_meses,gastos_de_un_hijo,1.0,actividad_principal:deporte_competitivo_ciclismo | actividad_secundaria:ninguna | hobbies:musica | meta:ampliar_actividad_economica | responsabilidad:gastos_de_un_hijo | historia:equilibrio_sostenible,deporte_competitivo_ciclismo | musica | ampliar_actividad_economica | gastos_de_un_hijo,otras_fuentes_no_declaradas,equilibrio_sostenible,2396570,10861862,si,test,si,fincoach_mvp_estructurado_v2.0,60f93d8f3fd1690b5b7cd9915990e550feae70abc21a80310c94ea40f93bdcc5,variable,7028333,Ciclista,Ciclista,variable,no,,,ampliar actividad economica,musica,gastos de un hijo,credito,5.9,calculado,media
PERF_0185,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Repartidor de domicilios / Repartidora de domicilios. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 500000 COP. Hobbies declarados: fotografia_y_video | ciclismo. Objetivo: ampliar actividad economica.,parcial,dentro_del_mvp,domicilios_mensajeria_y_reparto,96211,"Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras",96211.011,Repartidor de domicilios / Repartidora de domicilios,principal,estable,si,,,,,,,,no_aplica,1,ingreso_fijo_declarado,fotografia_y_video,ciclismo,ampliar_actividad_economica,6_meses,medicamentos_de_un_familiar,1.0,actividad_principal:domicilios_mensajeria_y_reparto | actividad_secundaria:ninguna | hobbies:fotografia_y_video | ciclismo | meta:ampliar_actividad_economica | responsabilidad:medicamentos_de_un_familiar | historia:variable_resiliente,domicilios_mensajeria_y_reparto | fotografia_y_video | ciclismo | ampliar_actividad_economica | medicamentos_de_un_familiar,otras_fuentes_no_declaradas,variable_resiliente,2726997,9349751,si,test,si,fincoach_mvp_estructurado_v2.0,971d4e9238663cc33cb860cdb6e892685bc866d0c6d7d3cfe309cf920ec8c9cc,fijo,500000,Repartidor de domicilios / Repartidora de domicilios,Repartidor de domicilios / Repartidora de domicilios,fijo,no,,,ampliar actividad economica,fotografia_y_video | ciclismo,medicamentos de un familiar,credito,89.8,calculado,alta
PERF_0186,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Vendedor de tienda / Vendedora de tienda. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 5128333 COP. Ingreso adicional: actividad independiente adicional. Hobbies declarados: videojuegos_y_streaming.,minima,dentro_del_mvp,ventas_al_por_menor,52230,"Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines",52230.032,Vendedor de tienda / Vendedora de tienda,principal,mixto,si,,,,,,,,no_aplica,2,ingresos_mixtos_declarados,videojuegos_y_streaming,,,,,,actividad_principal:ventas_al_por_menor | actividad_secundaria:ninguna | hobbies:videojuegos_y_streaming | meta:hacer_viaje | responsabilidad:ninguna_declarada | historia:uso_planificado_reserva,ventas_al_por_menor,hobbies | meta | responsabilidades,uso_planificado_reserva,21390420,1999584,si,test,si,fincoach_mvp_estructurado_v2.0,4196e8eaed0d3dc2a521c4a9418f99b6308c70414c03d19cdc8ba8cbcd4d250f,mixto,5128333,Vendedor de tienda / Vendedora de tienda,Vendedor de tienda / Vendedora de tienda,mixto,si,actividad independiente adicional,variable,no declarado,videojuegos_y_streaming,no declarada,credito,14.7,calculado,baja
PERF_0187,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Editor de video / Editora de video. Estado de ingreso actual: sin_ingresos. Hobbies declarados: turismo_y_viajes.,parcial,dentro_del_mvp,diseno_audiovisual_y_edicion_de_video,26541,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,principal,sin_ingresos,si,deporte_competitivo_ciclismo,34210.0,Atletas y deportistas,34210.007,Ciclista,secundaria,mixto,no,0,sin_ingresos_declarados,turismo_y_viajes,,,,apoyo_parcial_a_dos_familiares,2.0,actividad_principal:diseno_audiovisual_y_edicion_de_video | actividad_secundaria:deporte_competitivo_ciclismo | hobbies:turismo_y_viajes | meta:comprar_bicicleta | responsabilidad:apoyo_parcial_a_dos_familiares | historia:deterioro_reciente,diseno_audiovisual_y_edicion_de_video | turismo_y_viajes | apoyo_parcial_a_dos_familiares,segunda_actividad_economica | meta,deterioro_reciente,12634952,0,si,test,si,fincoach_mvp_estructurado_v2.0,3b535d7bc1d0f8a03db7d3368c350cd4cc3d889dcae6e10c4633836010da546d,sin_ingresos,0,Editor de video / Editora de video,sin ingresos actualmente; experiencia en Editor de video / Editora de video,sin_ingresos,no,,,no declarado,turismo_y_viajes,apoyo parcial a dos familiares,sin_deuda,0.0,sin_ingresos_sin_pago_observado,nunca
PERF_0188,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Docente de educación básica secundaria. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 5224000 COP. Ingreso adicional: actividad independiente adicional. Hobbies declarados: impresion_3d | cocina_y_reposteria. Objetivo: mejorar vivienda.,parcial,dentro_del_mvp,docencia_y_formacion,23300,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,principal,mixto,si,,,,,,,,no_aplica,2,ingresos_mixtos_declarados,impresion_3d,cocina_y_reposteria,mejorar_vivienda,12_meses,,,actividad_principal:docencia_y_formacion | actividad_secundaria:ninguna | hobbies:impresion_3d | cocina_y_reposteria | meta:mejorar_vivienda | responsabilidad:medicamentos_de_un_familiar | historia:fragilidad_sostenida,docencia_y_formacion | impresion_3d | cocina_y_reposteria | mejorar_vivienda,responsabilidades,fragilidad_sostenida,1374468,17152613,si,validation,si,fincoach_mvp_estructurado_v2.0,5bdaa5ff771fe17906cbbfa37d23106e607732cd168207e0eabe15cc8eeea212,mixto,5224000,Docente de educación básica secundaria,Docente de educación básica secundaria,mixto,si,actividad independiente adicional,variable,mejorar vivienda,impresion_3d | cocina_y_reposteria,no declarada,credito,11.97,calculado,alta
PERF_0189,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Horticultor / Horticultora. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 1804000 COP. Ingreso adicional: actividad independiente adicional. Hobbies declarados: jardineria_y_agricultura_urbana | cocina_y_reposteria. Objetivo: mejorar vivienda.,parcial,dentro_del_mvp,agricultura,61131,"Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines",61131.017,Horticultor / Horticultora,principal,mixto,si,,,,,,,,no_aplica,2,ingresos_mixtos_declarados,jardineria_y_agricultura_urbana,cocina_y_reposteria,mejorar_vivienda,12_meses,ninguna_declarada,0.0,actividad_principal:agricultura | actividad_secundaria:ninguna | hobbies:jardineria_y_agricultura_urbana | cocina_y_reposteria | meta:mejorar_vivienda | responsabilidad:ninguna_declarada | historia:situacion_critica,agricultura | jardineria_y_agricultura_urbana | cocina_y_reposteria | mejorar_vivienda | ninguna_declarada,otras_fuentes_no_declaradas,situacion_critica,670062,13035604,si,validation,si,fincoach_mvp_estructurado_v2.0,f46ef188b7816d01a9ff5ed4d8a69a2690ec1c34b02ecfcf58000e90b1008400,mixto,1804000,Horticultor / Horticultora,Horticultor / Horticultora,mixto,si,actividad independiente adicional,variable,mejorar vivienda,jardineria_y_agricultura_urbana | cocina_y_reposteria,ninguna declarada,credito,36.55,calculado,baja
PERF_0190,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Barbero / Barbera. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 6420333 COP. Ingreso adicional: actividad independiente adicional. Hobbies declarados: ciclismo | pintura. Objetivo: comprar equipo de trabajo.,parcial,dentro_del_mvp,peluqueria_y_barberia,51410,Peluqueros / Peluqueras,51410.001,Barbero / Barbera,principal,mixto,si,,,,,,,,no_aplica,2,ingresos_mixtos_declarados,ciclismo,pintura,comprar_equipo_de_trabajo,6_a_12_meses,aporte_hogar_compartido,0.0,actividad_principal:peluqueria_y_barberia | actividad_secundaria:ninguna | hobbies:ciclismo | pintura | meta:comprar_equipo_de_trabajo | responsabilidad:aporte_hogar_compartido | historia:acumulacion_estable,peluqueria_y_barberia | ciclismo | pintura | comprar_equipo_de_trabajo | aporte_hogar_compartido,otras_fuentes_no_declaradas,acumulacion_estable,4246608,6835957,si,train,si,fincoach_mvp_estructurado_v2.0,1ff55246ea2945f17f14cd2b3adc771348738ea065b511fd1c11f1cbc9ed05c2,mixto,6420333,Barbero / Barbera,Barbero / Barbera,mixto,si,actividad independiente adicional,variable,comprar equipo de trabajo,ciclismo | pintura,aporte hogar compartido,credito,3.05,calculado,media
PERF_0191,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ingeniero de software / Ingeniera de software. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 7983333 COP. Hobbies declarados: pintura | manualidades_y_artesanias.,parcial,dentro_del_mvp,ingenieria_y_desarrollo_de_software,25120,Desarrolladores de software / Desarrolladoras de software,25120.031,Ingeniero de software / Ingeniera de software,principal,variable,si,,,,,,,,no_aplica,1,ingreso_variable_declarado,pintura,manualidades_y_artesanias,,,,,actividad_principal:ingenieria_y_desarrollo_de_software | actividad_secundaria:ninguna | hobbies:pintura | manualidades_y_artesanias | meta:pagar_deuda | responsabilidad:medicamentos_de_un_familiar | historia:equilibrio_sostenible,ingenieria_y_desarrollo_de_software | pintura | manualidades_y_artesanias,meta | responsabilidades,equilibrio_sostenible,4069497,1796184,si,validation,si,fincoach_mvp_estructurado_v2.0,dd809d27e592f9c54955ded3de7b1440d35a74054ebabce459a1cf925d1ca6b2,variable,7983333,Ingeniero de software / Ingeniera de software,Ingeniero de software / Ingeniera de software,variable,no,,,no declarado,pintura | manualidades_y_artesanias,no declarada,credito,5.98,calculado,baja
PERF_0192,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Nutricionista dietista. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 5147667 COP. Hobbies declarados: cocina_y_reposteria.,parcial,dentro_del_mvp,nutricion_y_dietetica,22650,Nutricionistas dietistas,22650.014,Nutricionista dietista,principal,variable,si,ventas_al_por_menor,52230.0,"Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines",52230.032,Vendedor de tienda / Vendedora de tienda,secundaria,mixto,si,1,ingreso_variable_declarado,cocina_y_reposteria,,,,apoyo_mensual_madre_o_padre,1.0,actividad_principal:nutricion_y_dietetica | actividad_secundaria:ventas_al_por_menor | hobbies:cocina_y_reposteria | meta:comprar_equipo_de_trabajo | responsabilidad:apoyo_mensual_madre_o_padre | historia:variable_resiliente,nutricion_y_dietetica | ventas_al_por_menor | cocina_y_reposteria | apoyo_mensual_madre_o_padre,meta,variable_resiliente,13100343,11919121,si,train,si,fincoach_mvp_estructurado_v2.0,deb2e7680ffd07878d250de49ccc4a35ac89d747f665c7529c14b72cffc9ec77,variable,5147667,Nutricionista dietista,Nutricionista dietista,variable,no,,,no declarado,cocina_y_reposteria,apoyo mensual madre o padre,credito,8.39,calculado,media
